Election_Year,Region,Ethnic_Group,Language,Education_Level,Population_Density,GDP_per_Capita,Candidate_Origin_Region,Voted_For,Election_Winner_Party
2009,Southern,Lomwe,English,Primary,249,1101,Southern,PP,DPP
2009,Central,Ngonde,Chichewa,Tertiary,159,884,Southern,PP,DPP
2009,Central,Sena,Chichewa,Primary,305,1084,Central,MCP,DPP
2009,Southern,Ngoni,Chichewa,Secondary,277,691,Southern,AFORD,DPP
2009,Southern,Sena,Chilomwe,No formal,361,542,Southern,MCP,DPP
2009,Central,Lomwe,Chichewa,Secondary,216,820,Central,MCP,DPP
2009,Central,Yao,Chichewa,Secondary,148,633,Central,AFORD,DPP
2009,Central,Lambya/Nyiha,English,Secondary,275,830,Southern,UDF,DPP
2009,Central,Ngoni,Chichewa,Primary,163,723,Central,MCP,DPP
2009,Southern,Ngonde,Chilomwe,Tertiary,398,979,Central,MCP,DPP
2009,Central,Sena,Chichewa,Secondary,189,847,Central,UDF,DPP
2009,Central,Nyanja,Chiyao,Primary,145,904,Central,AFORD,DPP
2009,Central,Sena,Chichewa,Primary,127,1073,Central,UDF,DPP
2009,Northern,Tonga,English,Primary,181,474,Southern,DPP,DPP
2009,Central,Chewa,Chichewa,Primary,105,868,Northern,UDF,DPP
2009,Central,Tonga,Chichewa,Secondary,173,534,Central,DPP,DPP
2009,Southern,Yao,Chichewa,Primary,373,820,Northern,AFORD,DPP
2009,Central,Chewa,Chichewa,Secondary,201,453,Southern,MCP,DPP
2009,Southern,Yao,Chichewa,Secondary,303,949,Northern,DPP,DPP
2009,Northern,Ngonde,English,Secondary,196,374,Southern,UDF,DPP
2009,Central,Lambya/Nyiha,Chichewa,Secondary,309,375,Northern,DPP,DPP
2009,Southern,Nyanja,Chichewa,Tertiary,333,1008,Southern,DPP,DPP
2009,Northern,Lambya/Nyiha,English,Primary,164,648,Central,Other,DPP
2009,Northern,Ngonde,Chitumbuka,Primary,144,566,Northern,DPP,DPP
2009,Central,Ngonde,Chichewa,Secondary,205,695,Northern,AFORD,DPP
2009,Southern,Lomwe,Chilomwe,Primary,236,754,Northern,DPP,DPP
2009,Central,Ngonde,Chichewa,No formal,172,835,Northern,MCP,DPP
2009,Central,Chewa,Chichewa,No formal,227,894,Southern,MCP,DPP
2009,Northern,Sena,Chitumbuka,Secondary,131,309,Central,Independent,DPP
2009,Northern,Chewa,Chitumbuka,Secondary,90,380,Central,MCP,DPP
2009,Southern,Tonga,Chilomwe,Secondary,242,809,Northern,DPP,DPP
2009,Central,Tonga,Chiyao,Tertiary,182,485,Central,Independent,DPP
2009,Central,Tumbuka,Chichewa,Secondary,206,544,Northern,Independent,DPP
2009,Southern,Lambya/Nyiha,Chilomwe,Secondary,275,799,Southern,DPP,DPP
2009,Northern,Tonga,Chitumbuka,Secondary,83,599,Central,Independent,DPP
2009,Northern,Sena,English,Primary,229,667,Southern,DPP,DPP
2009,Southern,Lomwe,Chilomwe,Primary,411,1292,Northern,DPP,DPP
2009,Central,Tonga,Chichewa,Tertiary,130,468,Central,MCP,DPP
2009,Southern,Ngonde,English,Primary,336,736,Southern,DPP,DPP
2009,Central,Yao,Chichewa,Primary,199,649,Northern,DPP,DPP
2009,Southern,Chewa,Chilomwe,Secondary,441,620,Central,Other,DPP
2009,Central,Nyanja,Chichewa,Primary,135,625,Central,MCP,DPP
2009,Northern,Tonga,Chitumbuka,Secondary,93,484,Northern,DPP,DPP
2009,Central,Sena,Chichewa,Primary,338,761,Southern,MCP,DPP
2009,Central,Tumbuka,Chichewa,Tertiary,269,714,Southern,DPP,DPP
2009,Central,Lomwe,Chiyao,Primary,246,623,Northern,MCP,DPP
2009,Southern,Sena,Chilomwe,Tertiary,246,1034,Central,Other,DPP
2009,Central,Tumbuka,Chiyao,Secondary,325,564,Central,UDF,DPP
2009,Central,Nyanja,Chichewa,Primary,183,708,Central,DPP,DPP
2009,Central,Chewa,Chichewa,Secondary,280,549,Southern,AFORD,DPP
2009,Northern,Ngonde,Chichewa,Tertiary,137,568,Central,PP,DPP
2009,Northern,Lambya/Nyiha,English,Primary,121,522,Northern,AFORD,DPP
2009,Northern,Tonga,Chitumbuka,Secondary,168,150,Southern,DPP,DPP
2009,Northern,Lomwe,Chitumbuka,Primary,125,407,Northern,MCP,DPP
2009,Central,Ngonde,Chichewa,Primary,175,559,Central,DPP,DPP
2009,Southern,Ngoni,Chilomwe,Primary,347,617,Central,DPP,DPP
2009,Central,Nyanja,Chichewa,Secondary,238,782,Central,DPP,DPP
2009,Southern,Chewa,Chichewa,Secondary,241,581,Southern,MCP,DPP
2009,Southern,Ngoni,English,Secondary,398,163,Northern,AFORD,DPP
2009,Central,Tumbuka,Chichewa,No formal,181,505,Central,AFORD,DPP
2009,Northern,Chewa,Chichewa,Primary,154,618,Southern,Other,DPP
2009,Central,Tumbuka,Chichewa,Primary,188,337,Central,MCP,DPP
2009,Southern,Ngonde,Chilomwe,Secondary,363,809,Central,DPP,DPP
2009,Northern,Ngonde,Chitumbuka,Secondary,327,270,Southern,MCP,DPP
2009,Northern,Yao,Chichewa,No formal,122,447,Central,MCP,DPP
2009,Central,Tonga,English,No formal,151,637,Central,DPP,DPP
2009,Southern,Tumbuka,Chichewa,Primary,426,832,Southern,DPP,DPP
2009,Southern,Yao,Chilomwe,Secondary,541,613,Central,AFORD,DPP
2009,Central,Ngonde,Chichewa,Secondary,139,914,Southern,MCP,DPP
2009,Central,Lomwe,Chichewa,Tertiary,266,693,Northern,MCP,DPP
2009,Central,Ngonde,Chichewa,Secondary,243,635,Central,MCP,DPP
2009,Southern,Sena,Chilomwe,Secondary,298,719,Central,DPP,DPP
2009,Central,Chewa,Chiyao,Primary,272,497,Central,MCP,DPP
2009,Southern,Nyanja,Chilomwe,Secondary,468,624,Central,MCP,DPP
2009,Central,Yao,Chichewa,Secondary,200,471,Central,Other,DPP
2009,Central,Yao,Chichewa,Tertiary,197,481,Northern,AFORD,DPP
2009,Central,Sena,Chichewa,Primary,200,762,Southern,DPP,DPP
2009,Central,Tonga,Chiyao,Secondary,278,345,Northern,PP,DPP
2009,Southern,Chewa,English,Tertiary,306,874,Northern,MCP,DPP
2009,Northern,Sena,Chitumbuka,Primary,132,360,Southern,DPP,DPP
2009,Northern,Nyanja,English,Primary,139,734,Southern,PP,DPP
2009,Southern,Nyanja,Chilomwe,Tertiary,449,891,Northern,MCP,DPP
2009,Central,Lambya/Nyiha,Chichewa,No formal,276,863,Southern,MCP,DPP
2009,Northern,Lambya/Nyiha,Chichewa,Secondary,128,628,Southern,UDF,DPP
2009,Central,Yao,English,Secondary,296,629,Central,DPP,DPP
2009,Northern,Lambya/Nyiha,English,Primary,185,574,Northern,MCP,DPP
2009,Central,Sena,Chichewa,Primary,283,753,Northern,Independent,DPP
2009,Central,Ngonde,English,Primary,54,613,Northern,DPP,DPP
2009,Southern,Ngonde,Chilomwe,Tertiary,188,514,Central,UDF,DPP
2009,Southern,Tonga,Chilomwe,Tertiary,283,1180,Northern,DPP,DPP
2009,Central,Lomwe,Chiyao,Tertiary,344,669,Central,PP,DPP
2009,Northern,Sena,Chitumbuka,Primary,108,366,Northern,DPP,DPP
2009,Central,Tumbuka,Chichewa,Primary,324,791,Northern,Other,DPP
2009,Central,Yao,Chichewa,Primary,168,523,Southern,MCP,DPP
2009,Southern,Lambya/Nyiha,Chilomwe,Primary,163,956,Central,MCP,DPP
2009,Central,Yao,Chichewa,Secondary,184,477,Southern,MCP,DPP
2009,Northern,Lomwe,English,Secondary,153,445,Northern,DPP,DPP
2009,Central,Ngoni,Chichewa,Primary,263,543,Central,DPP,DPP
2009,Southern,Tonga,Chilomwe,Primary,284,723,Northern,MCP,DPP
2009,Central,Ngonde,Chichewa,Primary,229,556,Central,MCP,DPP
2009,Central,Lomwe,English,Secondary,353,671,Central,UDF,DPP
2009,Northern,Chewa,Chitumbuka,Primary,227,311,Southern,Other,DPP
2009,Central,Nyanja,Chiyao,Primary,124,342,Southern,AFORD,DPP
2009,Central,Tonga,Chichewa,Secondary,297,575,Central,MCP,DPP
2009,Central,Tumbuka,Chichewa,Primary,166,682,Northern,MCP,DPP
2009,Southern,Lambya/Nyiha,Chilomwe,Tertiary,287,881,Central,DPP,DPP
2009,Central,Tonga,Chichewa,Secondary,226,746,Southern,DPP,DPP
2009,Central,Tumbuka,Chichewa,Primary,197,923,Central,UDF,DPP
2009,Central,Lambya/Nyiha,Chichewa,Primary,259,565,Southern,DPP,DPP
2009,Central,Tonga,English,Primary,241,751,Central,DPP,DPP
2009,Northern,Lomwe,Chitumbuka,No formal,177,199,Central,UDF,DPP
2009,Northern,Chewa,Chitumbuka,Tertiary,62,287,Southern,DPP,DPP
2009,Central,Ngoni,English,Primary,159,691,Northern,MCP,DPP
2009,Southern,Yao,Chilomwe,No formal,385,1017,Southern,MCP,DPP
2009,Northern,Ngonde,Chichewa,Primary,68,532,Southern,AFORD,DPP
2009,Southern,Tumbuka,Chilomwe,Tertiary,352,499,Southern,PP,DPP
2009,Central,Yao,Chichewa,Primary,195,533,Northern,Independent,DPP
2009,Central,Chewa,Chiyao,Secondary,392,750,Southern,DPP,DPP
2009,Central,Tumbuka,Chichewa,Primary,350,476,Central,MCP,DPP
2009,Southern,Lambya/Nyiha,Chichewa,No formal,411,1039,Northern,DPP,DPP
2009,Central,Nyanja,Chichewa,Primary,26,801,Northern,Independent,DPP
2009,Southern,Chewa,Chilomwe,Primary,374,1147,Central,Independent,DPP
2009,Central,Sena,Chichewa,Tertiary,266,535,Northern,AFORD,DPP
2009,Northern,Yao,Chitumbuka,No formal,266,469,Southern,DPP,DPP
2009,Southern,Lambya/Nyiha,Chilomwe,Secondary,314,533,Southern,Other,DPP
2009,Northern,Yao,Chitumbuka,Primary,105,413,Southern,DPP,DPP
2009,Central,Ngonde,Chichewa,Primary,177,510,Southern,Independent,DPP
2009,Southern,Nyanja,English,Primary,291,1095,Central,DPP,DPP
2009,Central,Sena,Chichewa,Tertiary,318,525,Southern,Other,DPP
2009,Northern,Yao,Chitumbuka,Primary,189,544,Southern,AFORD,DPP
2009,Central,Tonga,English,Tertiary,256,1002,Northern,Other,DPP
2009,Northern,Tumbuka,Chitumbuka,Secondary,106,499,Central,DPP,DPP
2009,Northern,Lomwe,Chitumbuka,Primary,131,517,Southern,Independent,DPP
2009,Central,Sena,English,Primary,96,497,Central,MCP,DPP
2009,Northern,Tumbuka,Chitumbuka,Primary,130,356,Southern,Other,DPP
2009,Northern,Tonga,Chitumbuka,Primary,216,879,Central,DPP,DPP
2009,Central,Lambya/Nyiha,Chiyao,Tertiary,227,719,Northern,MCP,DPP
2009,Northern,Lomwe,Chitumbuka,Primary,249,473,Central,MCP,DPP
2009,Central,Tumbuka,Chichewa,Primary,195,447,Central,MCP,DPP
2009,Central,Yao,Chichewa,Secondary,111,402,Southern,MCP,DPP
2009,Northern,Yao,Chitumbuka,Secondary,155,204,Central,Other,DPP
2009,Northern,Yao,Chichewa,Secondary,152,251,Central,MCP,DPP
2009,Southern,Lomwe,Chilomwe,Secondary,399,882,Central,UDF,DPP
2009,Northern,Chewa,English,Primary,173,237,Southern,DPP,DPP
2009,Northern,Sena,Chitumbuka,Secondary,109,772,Southern,MCP,DPP
2009,Central,Nyanja,English,Primary,170,727,Southern,MCP,DPP
2009,Southern,Nyanja,Chichewa,Primary,359,662,Central,PP,DPP
2009,Northern,Sena,English,Secondary,234,463,Southern,UDF,DPP
2009,Northern,Yao,English,Primary,159,550,Southern,DPP,DPP
2009,Northern,Ngonde,Chitumbuka,Primary,64,552,Southern,UDF,DPP
2009,Southern,Sena,Chilomwe,Tertiary,360,1087,Northern,MCP,DPP
2009,Southern,Chewa,Chichewa,Primary,255,264,Northern,DPP,DPP
2009,Central,Lambya/Nyiha,Chichewa,Primary,248,505,Northern,MCP,DPP
2009,Northern,Ngoni,Chitumbuka,Primary,84,447,Central,Independent,DPP
2009,Southern,Tumbuka,Chilomwe,Primary,429,736,Southern,MCP,DPP
2009,Central,Tonga,Chichewa,Primary,153,755,Northern,MCP,DPP
2009,Central,Chewa,Chichewa,Secondary,270,270,Southern,DPP,DPP
2009,Northern,Tonga,Chitumbuka,Primary,117,131,Southern,PP,DPP
2009,Southern,Ngoni,Chilomwe,Secondary,188,698,Central,AFORD,DPP
2009,Northern,Nyanja,English,Primary,62,463,Northern,UDF,DPP
2009,Southern,Yao,Chichewa,Secondary,268,1149,Northern,PP,DPP
2009,Southern,Chewa,Chilomwe,Secondary,341,836,Central,Other,DPP
2009,Central,Tonga,Chichewa,Primary,225,586,Northern,Other,DPP
2009,Southern,Tonga,Chilomwe,Primary,420,501,Southern,DPP,DPP
2009,Central,Tonga,Chichewa,Primary,268,678,Southern,Other,DPP
2009,Central,Lomwe,Chichewa,Primary,79,365,Northern,DPP,DPP
2009,Southern,Tonga,Chilomwe,Primary,180,786,Northern,AFORD,DPP
2009,Northern,Lomwe,English,Primary,152,318,Central,MCP,DPP
2009,Central,Lambya/Nyiha,Chichewa,No formal,290,800,Northern,AFORD,DPP
2009,Southern,Lambya/Nyiha,Chilomwe,Secondary,421,670,Southern,Independent,DPP
2009,Southern,Lambya/Nyiha,English,Primary,250,709,Southern,MCP,DPP
2009,Southern,Lambya/Nyiha,Chilomwe,No formal,434,595,Northern,DPP,DPP
2009,Central,Yao,Chichewa,Tertiary,179,581,Central,MCP,DPP
2009,Southern,Ngonde,English,Primary,341,1096,Northern,Other,DPP
2009,Northern,Yao,Chitumbuka,Primary,220,686,Central,DPP,DPP
2009,Central,Tumbuka,Chichewa,Primary,102,556,Central,Other,DPP
2009,Central,Lomwe,Chichewa,Primary,272,870,Central,MCP,DPP
2009,Central,Lambya/Nyiha,Chichewa,Primary,288,515,Central,AFORD,DPP
2009,Northern,Nyanja,Chichewa,Primary,138,475,Central,DPP,DPP
2009,Central,Tonga,Chichewa,Primary,96,911,Northern,DPP,DPP
2009,Northern,Tonga,Chichewa,Primary,67,686,Central,DPP,DPP
2009,Northern,Ngonde,Chitumbuka,Secondary,119,722,Northern,DPP,DPP
2009,Northern,Yao,English,Primary,101,218,Central,AFORD,DPP
2009,Southern,Ngoni,English,Tertiary,303,904,Northern,PP,DPP
2009,Central,Nyanja,English,Primary,263,926,Northern,DPP,DPP
2009,Central,Chewa,Chichewa,Secondary,166,774,Northern,Independent,DPP
2009,Southern,Yao,Chichewa,Primary,465,790,Southern,Independent,DPP
2009,Northern,Nyanja,Chitumbuka,Tertiary,123,594,Central,DPP,DPP
2009,Central,Sena,Chichewa,Primary,223,769,Central,PP,DPP
2009,Northern,Tonga,English,Secondary,181,530,Central,DPP,DPP
2009,Southern,Ngonde,Chilomwe,Primary,372,982,Central,DPP,DPP
2009,Central,Lambya/Nyiha,Chichewa,No formal,94,707,Central,Other,DPP
2009,Southern,Lomwe,Chichewa,Primary,299,876,Southern,DPP,DPP
2009,Central,Tonga,Chichewa,Primary,82,630,Southern,DPP,DPP
2009,Central,Ngoni,Chichewa,Primary,165,598,Central,MCP,DPP
2009,Central,Lomwe,Chichewa,Primary,247,332,Central,AFORD,DPP
2009,Northern,Ngonde,Chitumbuka,Primary,228,272,Northern,UDF,DPP
2009,Central,Lambya/Nyiha,Chichewa,Primary,189,943,Central,MCP,DPP
2009,Southern,Nyanja,Chichewa,Primary,348,573,Southern,AFORD,DPP
2009,Southern,Chewa,Chilomwe,Primary,111,740,Southern,DPP,DPP
2009,Northern,Nyanja,Chitumbuka,Secondary,233,504,Southern,DPP,DPP
2009,Central,Tumbuka,Chichewa,Secondary,214,459,Central,DPP,DPP
2009,Central,Tumbuka,Chichewa,No formal,100,967,Central,UDF,DPP
2009,Central,Tonga,Chichewa,Primary,199,609,Southern,MCP,DPP
2009,Southern,Tonga,Chilomwe,Primary,364,842,Southern,DPP,DPP
2009,Northern,Tumbuka,Chitumbuka,Primary,67,357,Central,PP,DPP
2009,Southern,Lambya/Nyiha,English,Tertiary,445,650,Central,PP,DPP
2009,Southern,Chewa,Chichewa,Primary,270,1026,Central,DPP,DPP
2009,Northern,Lambya/Nyiha,Chichewa,Tertiary,121,315,Central,PP,DPP
2009,Central,Ngoni,Chichewa,Primary,148,850,Southern,MCP,DPP
2009,Northern,Yao,Chitumbuka,Secondary,151,160,Southern,UDF,DPP
2009,Northern,Lomwe,Chitumbuka,Primary,97,200,Southern,MCP,DPP
2009,Central,Tonga,Chichewa,Primary,195,538,Northern,DPP,DPP
2009,Central,Lambya/Nyiha,Chichewa,Secondary,208,720,Northern,Other,DPP
2009,Southern,Lambya/Nyiha,Chichewa,Secondary,145,772,Central,Independent,DPP
2009,Northern,Lambya/Nyiha,Chichewa,Tertiary,217,404,Central,MCP,DPP
2009,Central,Ngonde,Chichewa,Primary,360,767,Central,MCP,DPP
2009,Central,Nyanja,Chichewa,Primary,169,598,Central,DPP,DPP
2009,Southern,Tumbuka,Chilomwe,Secondary,401,770,Central,DPP,DPP
2009,Central,Nyanja,Chichewa,Primary,157,541,Central,MCP,DPP
2009,Central,Nyanja,Chichewa,Primary,255,847,Southern,PP,DPP
2009,Central,Lomwe,Chichewa,Primary,282,792,Southern,MCP,DPP
2009,Northern,Nyanja,Chitumbuka,Secondary,119,716,Southern,UDF,DPP
2009,Central,Tumbuka,Chiyao,Primary,191,790,Central,DPP,DPP
2009,Central,Ngonde,Chiyao,Primary,180,575,Central,Independent,DPP
2014,Central,Sena,Chiyao,Tertiary,261,656,Southern,Independent,DPP
2014,Central,Chewa,Chichewa,Secondary,207,630,Central,MCP,DPP
2014,Northern,Tonga,Chichewa,Primary,160,490,Central,MCP,DPP
2014,Southern,Tonga,English,Primary,371,700,Central,DPP,DPP
2014,Central,Nyanja,English,Secondary,147,662,Southern,MCP,DPP
2014,Northern,Ngoni,Chitumbuka,Secondary,167,531,Central,PP,DPP
2014,Southern,Chewa,Chichewa,Primary,331,710,Northern,DPP,DPP
2014,Northern,Lomwe,Chitumbuka,Primary,134,772,Central,DPP,DPP
2014,Central,Chewa,Chichewa,Primary,179,430,Southern,DPP,DPP
2014,Central,Ngoni,English,Primary,259,607,Central,MCP,DPP
2014,Central,Tonga,English,Primary,157,566,Central,Independent,DPP
2014,Southern,Chewa,Chichewa,Secondary,191,531,Northern,DPP,DPP
2014,Central,Nyanja,Chichewa,Secondary,232,440,Southern,MCP,DPP
2014,Southern,Lambya/Nyiha,Chilomwe,Secondary,210,1015,Central,DPP,DPP
2014,Northern,Nyanja,Chitumbuka,Primary,192,398,Central,DPP,DPP
2014,Central,Tonga,Chichewa,Secondary,207,504,Northern,Other,DPP
2014,Central,Tonga,English,Primary,121,313,Central,UDF,DPP
2014,Central,Lambya/Nyiha,Chichewa,Primary,235,469,Southern,MCP,DPP
2014,Central,Ngoni,Chichewa,Primary,267,449,Northern,MCP,DPP
2014,Southern,Lomwe,Chilomwe,Primary,178,666,Southern,DPP,DPP
2014,Southern,Tonga,Chilomwe,Secondary,202,669,Northern,DPP,DPP
2014,Northern,Sena,Chitumbuka,Secondary,71,629,Southern,PP,DPP
2014,Southern,Lomwe,Chilomwe,Primary,243,979,Northern,DPP,DPP
2014,Central,Sena,Chichewa,Secondary,182,734,Central,UDF,DPP
2014,Central,Sena,Chichewa,Primary,159,409,Central,MCP,DPP
2014,Central,Lomwe,Chiyao,Primary,238,367,Northern,MCP,DPP
2014,Central,Chewa,Chichewa,Primary,293,650,Northern,DPP,DPP
2014,Northern,Lomwe,Chitumbuka,Primary,174,621,Southern,DPP,DPP
2014,Central,Tonga,Chichewa,Primary,203,964,Central,Independent,DPP
2014,Southern,Lomwe,Chilomwe,Primary,496,688,Southern,DPP,DPP
2014,Central,Sena,Chichewa,Primary,108,543,Southern,DPP,DPP
2014,Southern,Yao,English,Tertiary,291,1305,Central,DPP,DPP
2014,Southern,Sena,English,Primary,310,809,Central,DPP,DPP
2014,Southern,Nyanja,Chilomwe,Primary,437,704,Northern,UDF,DPP
2014,Northern,Sena,Chitumbuka,Secondary,79,955,Northern,DPP,DPP
2014,Central,Chewa,Chichewa,Tertiary,290,418,Central,MCP,DPP
2014,Central,Nyanja,Chichewa,Secondary,149,643,Southern,Independent,DPP
2014,Central,Tumbuka,English,Primary,251,613,Central,UDF,DPP
2014,Central,Ngonde,Chichewa,Primary,114,919,Central,Independent,DPP
2014,Southern,Yao,Chichewa,Secondary,286,699,Southern,DPP,DPP
2014,Northern,Ngonde,Chitumbuka,Tertiary,103,598,Southern,Other,DPP
2014,Central,Chewa,Chichewa,Primary,112,834,Central,DPP,DPP
2014,Northern,Chewa,Chitumbuka,Primary,164,295,Central,DPP,DPP
2014,Southern,Chewa,Chichewa,Secondary,364,733,Northern,DPP,DPP
2014,Central,Lomwe,English,Secondary,230,752,Northern,DPP,DPP
2014,Northern,Yao,Chitumbuka,Secondary,169,328,Northern,DPP,DPP
2014,Northern,Tumbuka,Chitumbuka,Tertiary,115,564,Central,Other,DPP
2014,Central,Ngoni,Chichewa,Primary,145,593,Southern,Independent,DPP
2014,Southern,Chewa,Chilomwe,No formal,351,775,Southern,DPP,DPP
2014,Southern,Ngonde,Chilomwe,Primary,242,1093,Southern,DPP,DPP
2014,Central,Sena,Chiyao,Primary,154,719,Central,MCP,DPP
2014,Central,Yao,Chichewa,Secondary,121,261,Southern,MCP,DPP
2014,Central,Tonga,Chichewa,Primary,62,396,Central,MCP,DPP
2014,Central,Tonga,Chichewa,Primary,282,773,Central,PP,DPP
2014,Southern,Sena,Chilomwe,Secondary,313,828,Northern,MCP,DPP
2014,Southern,Chewa,Chichewa,Primary,482,974,Northern,DPP,DPP
2014,Northern,Lambya/Nyiha,Chitumbuka,No formal,113,688,Northern,DPP,DPP
2014,Central,Nyanja,Chichewa,Primary,328,561,Southern,Other,DPP
2014,Central,Ngoni,Chichewa,Primary,272,421,Southern,MCP,DPP
2014,Northern,Chewa,Chitumbuka,Primary,162,285,Northern,Other,DPP
2014,Central,Tonga,English,Primary,354,317,Southern,MCP,DPP
2014,Northern,Nyanja,Chitumbuka,Primary,71,287,Northern,Independent,DPP
2014,Central,Tonga,Chichewa,Primary,172,644,Central,Independent,DPP
2014,Central,Nyanja,Chichewa,Secondary,355,729,Southern,PP,DPP
2014,Northern,Nyanja,Chitumbuka,Primary,243,545,Southern,DPP,DPP
2014,Southern,Yao,Chilomwe,Primary,356,828,Central,Other,DPP
2014,Central,Nyanja,Chichewa,Primary,117,679,Southern,MCP,DPP
2014,Southern,Chewa,Chilomwe,No formal,279,621,Central,MCP,DPP
2014,Southern,Ngonde,Chichewa,Primary,211,626,Central,MCP,DPP
2014,Northern,Chewa,Chitumbuka,Secondary,200,620,Southern,Independent,DPP
2014,Northern,Yao,Chitumbuka,Primary,226,481,Central,Other,DPP
2014,Southern,Yao,Chilomwe,Secondary,414,503,Central,MCP,DPP
2014,Northern,Ngonde,Chitumbuka,Primary,227,443,Southern,DPP,DPP
2014,Central,Yao,Chichewa,Primary,259,405,Southern,MCP,DPP
2014,Central,Ngonde,Chichewa,Primary,194,713,Southern,MCP,DPP
2014,Central,Sena,Chichewa,Primary,230,652,Central,MCP,DPP
2014,Central,Ngonde,Chichewa,Secondary,176,801,Northern,DPP,DPP
2014,Northern,Lomwe,English,Primary,73,503,Northern,Other,DPP
2014,Central,Chewa,Chichewa,No formal,234,944,Central,MCP,DPP
2014,Southern,Tonga,Chilomwe,Primary,303,688,Southern,DPP,DPP
2014,Central,Ngoni,Chichewa,Primary,225,881,Central,MCP,DPP
2014,Northern,Yao,Chichewa,Primary,129,482,Southern,Independent,DPP
2014,Central,Nyanja,English,Primary,314,630,Southern,MCP,DPP
2014,Southern,Yao,Chilomwe,Secondary,347,630,Central,DPP,DPP
2014,Central,Chewa,Chichewa,Tertiary,219,791,Northern,UDF,DPP
2014,Central,Sena,Chiyao,Secondary,178,511,Central,Other,DPP
2014,Southern,Nyanja,Chilomwe,Primary,429,847,Southern,DPP,DPP
2014,Central,Ngoni,Chichewa,Secondary,193,781,Southern,MCP,DPP
2014,Southern,Chewa,Chilomwe,Secondary,480,764,Northern,DPP,DPP
2014,Central,Tonga,Chichewa,Primary,195,799,Southern,DPP,DPP
2014,Southern,Nyanja,Chichewa,Primary,344,1182,Northern,DPP,DPP
2014,Southern,Chewa,English,Primary,346,576,Northern,DPP,DPP
2014,Northern,Ngoni,Chitumbuka,Primary,46,397,Central,DPP,DPP
2014,Southern,Tumbuka,Chilomwe,Primary,329,682,Central,UDF,DPP
2014,Central,Lomwe,Chichewa,Tertiary,129,481,Northern,Independent,DPP
2014,Central,Lambya/Nyiha,Chichewa,Primary,220,682,Northern,UDF,DPP
2014,Northern,Ngonde,Chitumbuka,No formal,114,375,Northern,Independent,DPP
2014,Southern,Yao,Chilomwe,Primary,429,778,Central,DPP,DPP
2014,Central,Lambya/Nyiha,Chichewa,Secondary,166,522,Northern,MCP,DPP
2014,Central,Tonga,Chichewa,Primary,144,543,Northern,PP,DPP
2014,Northern,Lomwe,Chitumbuka,Secondary,230,231,Southern,DPP,DPP
2014,Northern,Chewa,Chitumbuka,Primary,181,367,Central,MCP,DPP
2014,Northern,Chewa,English,Tertiary,148,100,Northern,MCP,DPP
2014,Southern,Yao,English,Primary,359,846,Central,DPP,DPP
2014,Central,Nyanja,Chichewa,Secondary,237,431,Southern,DPP,DPP
2014,Northern,Yao,Chitumbuka,Primary,156,419,Northern,Independent,DPP
2014,Central,Nyanja,Chichewa,No formal,241,835,Northern,Independent,DPP
2014,Northern,Lambya/Nyiha,Chitumbuka,Tertiary,62,374,Central,DPP,DPP
2014,Central,Lambya/Nyiha,Chichewa,Primary,244,933,Central,UDF,DPP
2014,Central,Nyanja,Chichewa,Tertiary,228,387,Northern,MCP,DPP
2014,Central,Yao,Chichewa,Secondary,267,832,Central,DPP,DPP
2014,Southern,Lambya/Nyiha,Chilomwe,Tertiary,317,841,Southern,PP,DPP
2014,Central,Lomwe,English,Primary,190,479,Southern,DPP,DPP
2014,Central,Lomwe,Chiyao,Primary,255,535,Central,Independent,DPP
2014,Northern,Nyanja,Chichewa,No formal,214,590,Northern,Other,DPP
2014,Southern,Tonga,Chilomwe,Secondary,293,530,Northern,DPP,DPP
2014,Central,Lomwe,Chichewa,Primary,226,386,Central,MCP,DPP
2014,Southern,Chewa,Chilomwe,Primary,230,854,Central,DPP,DPP
2014,Central,Sena,Chichewa,Primary,232,435,Northern,Independent,DPP
2014,Southern,Chewa,English,Primary,323,822,Central,Other,DPP
